127.0.0.1 - - [03/Dec/2025:10:25:33 +0900] "GET / HTTP/1.1" 200 116
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/Application_Desktop.xadl.js HTTP/1.1" 200 42078
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/theme.desktop.map.js HTTP/1.1" 200 723585
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/UXPro_KRDS.png HTTP/1.1" 200 444
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/theme_desktop_chrome.css HTTP/1.1" 200 345531
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/ HTTP/1.1" 200 5362
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmAll.xfdl.js HTTP/1.1" 200 56989
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmNavi.xfdl.js HTTP/1.1" 200 5866
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmBottom.xfdl.js HTTP/1.1" 200 36103
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmTop.xfdl.js HTTP/1.1" 200 43958
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmLeft.xfdl.js HTTP/1.1" 200 9957
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmMain.xfdl.js HTTP/1.1" 200 178324
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/frame/frmTopMenu.xfdl.js HTTP/1.1" 200 25803
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/sta_TF_Flag.png HTTP/1.1" 200 551
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_HincD.png HTTP/1.1" 200 260
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_VincD.png HTTP/1.1" 200 257
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_VdecD.png HTTP/1.1" 200 256
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_HdecD.png HTTP/1.1" 200 271
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_TF_UXProLogo_pc.svg HTTP/1.1" 200 4648
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_SideLastdep.png HTTP/1.1" 200 1472
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_LF_2depExp.png HTTP/1.1" 200 1838
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_BF_More.png HTTP/1.1" 200 1530
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Vinc.png HTTP/1.1" 200 269
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Depnext.png HTTP/1.1" 200 351
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Vdec.png HTTP/1.1" 200 269
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/sta_WF_Home.png HTTP/1.1" 200 353
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_BF_UXProLogo_pc.png HTTP/1.1" 200 10694
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_BF_InstaN.png HTTP/1.1" 200 710
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/sta_BF_Divider.png HTTP/1.1" 200 136
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_BF_XTwitterN.png HTTP/1.1" 200 663
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_BF_YoutubeN.png HTTP/1.1" 200 397
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_BF_FacebookN.png HTTP/1.1" 200 620
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_BF_BlogN.png HTTP/1.1" 200 353
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/sta_BF_UXProIdentiW.png HTTP/1.1" 200 2261
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Hdec.png HTTP/1.1" 200 261
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Hinc.png HTTP/1.1" 200 258
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_TF_Loginsm.png HTTP/1.1" 200 349
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_TF_Mmenu.png HTTP/1.1" 200 175
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_TF_UtilView.png HTTP/1.1" 200 592
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/sta_BF_Utillink.png HTTP/1.1" 200 379
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image01.svg HTTP/1.1" 200 1514
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image02.svg HTTP/1.1" 200 806
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_ShortcutL.svg HTTP/1.1" 200 664
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image03.svg HTTP/1.1" 200 827
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image04.svg HTTP/1.1" 200 1165
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image05.svg HTTP/1.1" 200 767
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image06.svg HTTP/1.1" 200 1224
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image07.svg HTTP/1.1" 200 571
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image09.svg HTTP/1.1" 200 1165
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image08.svg HTTP/1.1" 200 2042
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image10.svg HTTP/1.1" 200 1514
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_ShortcutM.svg HTTP/1.1" 200 662
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image11.png HTTP/1.1" 200 13990
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image14.png HTTP/1.1" 200 3089
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image12.png HTTP/1.1" 200 328068
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image13.png HTTP/1.1" 200 513918
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Setting.svg HTTP/1.1" 200 3261
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image15.png HTTP/1.1" 200 3828
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_More.svg HTTP/1.1" 200 597
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image16.png HTTP/1.1" 200 11682
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image19.png HTTP/1.1" 200 4450
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image17.png HTTP/1.1" 200 4195
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_UXProLogo_pc.svg HTTP/1.1" 200 4736
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_MF_Image18.png HTTP/1.1" 200 442084
172.10.12.45 - - [03/Dec/2025:11:07:06 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/img_BF_UXProLogo_m.png HTTP/1.1" 200 3361
172.10.12.45 - - [03/Dec/2025:11:07:34 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/design/component/comp01_idn01.xfdl.js HTTP/1.1" 200 3824
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_SideLastdepF.png HTTP/1.1" 200 1675
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/design/component/comp03_lay11.xfdl.js HTTP/1.1" 200 12283
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/chk_WF_BoxN.png HTTP/1.1" 200 366
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Filter.png HTTP/1.1" 200 464
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/essential.png HTTP/1.1" 200 265
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/btn_WF_Sch.png HTTP/1.1" 200 539
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/cbo_WF_Drop.png HTTP/1.1" 200 352
172.10.12.45 - - [03/Dec/2025:11:07:49 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/images/cal_WF_DropBtn.png HTTP/1.1" 200 408
172.10.12.45 - - [03/Dec/2025:11:08:38 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/_resource_/_theme_/NexaKRDS/theme_desktop_chrome.css HTTP/1.1" 304 -
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/launch.html?screenid=Desktop_screen HTTP/1.1" 200 5758
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/framework/Framework.js HTTP/1.1" 200 1348194
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/ComComp.js HTTP/1.1" 200 1605354
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/CompBase.js HTTP/1.1" 200 1512657
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/ListView.js HTTP/1.1" 200 498415
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/DeviceAPI.js HTTP/1.1" 200 169389
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/Grid.js HTTP/1.1" 200 636524
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/MobileComp.js HTTP/1.1" 200 477908
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/Accessibility.js HTTP/1.1" 200 200781
172.10.12.45 - - [03/Dec/2025:11:08:42 +0900] "GET /nexacroN_v24/24.0.0.900/Nexa_KRDS/nexacrolib/component/DevProLib/Frame.js HTTP/1.1" 200 39713
